CO_ID,CL_ID,DATA_INT,QTD_TOTAL_ITENS,QTD_PRODUTOS_DIFERENTES,PRODUTOS,DATA_COMPRA,index,GENERO,ESTADO_CIVIL,NUMERO_FILHOS,SEGMENTO_ECONOMICO,MES_ANO
2224,497,2019-02-01,89,74,"['ABACAXI', 'ARROZ INTEGRAL', 'AZEITONA', 'BIFE DE COXAO MOLE', 'BISCOITO', 'CEBOLA', 'COGUMELOS', 'CORACAO DE FRANGO', 'FEIJAO', 'KETCHUP', 'LATA DE ERVILHA', 'LEITE', 'LINGUICA', 'MACARRAO', 'MOLHO BARBECUE', 'PALMITO', 'PRESUNTO COZIDO', 'QUEIJO MUSSARELA', 'REQUEIJAO', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'SARDINHA', 'TOMATE', 'UVA', 'REFRIGERANTE COLA', 'REFRIGERANTE LIMaO', 'ABSORVENTE', 'CREME', 'ENXAGUANTE BUCAL', 'ESCOVA DE DENTE', 'FIO DENTAL', 'PAPEL HIGIENICO', 'PASTA DE DENTE', 'PROTETOR SOLAR', 'REPELENTE', 'TALCO', 'AGUA SANITARIA', 'LUSTRA MOVEIS', 'Sem Nome', 'RODO', 'SABAO', 'VASSOURA', 'TALCO', 'SABAO EM PO', 'SABAO', 'RODO', 'REFRIGERANTE LARANJA', 'RACAO UMIDA PARA GATOS', 'QUEIJO MUSSARELA', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PATE', 'PAPEL HIGIENICO', 'PAO DE FORMA', 'MORTADELA', 'MORDEDOR', 'MOLHO BARBECUE', 'MAMAO PAPAYA', 'LIMPADOR MULTIUSO', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'HIDRATANTE', 'FIO DENTAL', 'FEIJAO', 'ESCOVA DE DENTE', 'DOCE', 'DETERGENTE', 'CERA', 'CEBOLA', 'CAFE', 'BISCOITO', 'BANANA', 'AMACIANTE', 'ALMONDEGA']",2019-02-01,496,M,Separado,0,B,2019-02
2311,164,2019-02-01,39,34,"['ABACATE', 'BIFE DE COXAO MOLE', 'COGUMELOS', 'LEITE CONDENSADO', 'MAMAO PAPAYA', 'OVOS', 'QUEIJO DE CABRA', 'UVA', 'ENERGETICO', 'CREME', 'PAPEL HIGIENICO', 'REPELENTE', 'DESINFETANTE', 'LUSTRA MOVEIS', 'Sem Nome', 'TOMATE', 'TINTURAS', 'SALGADINHO', 'REFRIGERANTE OUTROS', 'REFRIGERANTE LIMaO', 'RACAO UMIDA PARA CAES', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PALMITO', 'MORDEDOR', 'LIMPA VIDROS', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'HAMBUGUER', 'ENERGETICO', 'CENOURA', 'BATATA', 'ARROZ INTEGRAL', 'ARROZ']",2019-02-01,163,M,Divorciado,3,A,2019-02
2327,689,2019-02-01,85,74,"['ALMONDEGA', 'ARROZ INTEGRAL', 'AZEITONA', 'BANANA', 'BIFE DE COXAO MOLE', 'BROCOLIS', 'CAFE', 'DANETTE', 'LATA DE ERVILHA', 'LIMAO', 'MAMAO PAPAYA', 'MAMAO', 'MORTADELA', 'OVOS', 'PALMITO', 'QUEIJO DE CABRA', 'QUEIJO MUSSARELA', 'RICOTA', 'UVA', 'ENERGETICO', 'REFRIGERANTE COLA', 'REFRIGERANTE LIMaO', 'ESCOVA DE DENTE', 'FIO DENTAL', 'FRALDA', 'HASTES FLEXIVEIS', 'PROTETOR SOLAR', 'DESINFETANTE', 'INSETICIDA', 'LIMPA VIDROS', 'LIMPADOR MULTIUSO', 'ODORIZADOR', 'Sem Nome', 'RODO', 'SABAO EM PO', 'TIRA LIMO', 'VASSOURA', 'RACAO UMIDA PARA CAES', 'TALCO', 'REQUEIJAO', 'REPELENTE', 'REFRIGERANTE OUTROS', 'REFRIGERANTE GUARANA', 'RACAO SECA PARA GATOS', 'QUEIJO DE CABRA', 'PRESERVATIVO', 'PAPINHA INFANTIL', 'MANGA', 'MAMAO PAPAYA', 'LINGUICA', 'LIMAO', 'LENCO UMEDECIDO', 'LATA DE ERVILHA', 'KETCHUP', 'FIXADOR', 'FIO DENTAL', 'FEIJAO', 'DOCE', 'DESINFETANTE', 'DANETTE', 'CORACAO DE FRANGO', 'COPA SUINA', 'COGUMELOS', 'CENOURA', 'CEBOLA', 'BISCOITO', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'BALDE', 'AZEITONA', 'AZEITE', 'ARROZ INTEGRAL', 'ARROZ', 'ALMONDEGA']",2019-02-01,688,M,Divorciado,0,C,2019-02
2338,99,2019-02-01,33,32,"['MORDEDOR', 'BANANA', 'BISCOITO', 'DANETTE', 'HAMBUGUER', 'LEITE CONDENSADO', 'PALMITO', 'SALGADINHO', 'TOMATE', 'PRESERVATIVO', 'SHAMPOO', 'LIMPADOR PERFUMADO', 'SNACKS', 'SALGADINHOS DE MILHO', 'SABONETE', 'SABAO EM PO', 'RICOTA', 'REFRIGERANTE LARANJA', 'REFRIGERANTE COLA', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'MORDEDOR', 'MACARRAO INSTANTANEO', 'LUSTRA MOVEIS', 'HAMBUGUER', 'ESCOVA DE DENTE', 'DESINFETANTE', 'DESENGORDURANTE', 'BIFE DE COXAO MOLE', 'BANANA', 'BALDE', 'AMACIANTE']",2019-02-01,98,F,Casado ou União Estável,4,C,2019-02
2358,866,2019-02-01,20,19,"['AZEITE', 'BATATA DOCE', 'REQUEIJAO', 'ENERGETICO', 'ABSORVENTE', 'FIO DENTAL', 'GEL', 'PRESERVATIVO', 'REPELENTE', 'BALDE', 'LIMPADOR MULTIUSO', 'SABAO EM PO', 'SALGADINHO', 'REFRIGERANTE GUARANA', 'ODORIZADOR', 'MAMAO PAPAYA', 'CENOURA', 'CEBOLA', 'CAFE']",2019-02-01,865,M,Divorciado,2,C,2019-02
2390,801,2019-02-01,6,6,"['COGUMELOS', 'PAO DE FORMA', 'PAPINHA INFANTIL', 'PAPEL HIGIENICO', 'OVOS', 'LIMAO']",2019-02-01,800,M,Casado ou União Estável,4,B,2019-02
2424,279,2019-02-01,44,40,"['CHUPETA', 'ALMONDEGA', 'BIFE DE COXAO MOLE', 'GRANOLA', 'HAMBUGUER', 'LEITE CONDENSADO', 'MAMAO', 'PAO DE FORMA', 'REFRIGERANTE COLA', 'REFRIGERANTE OUTROS', 'FIO DENTAL', 'HASTES FLEXIVEIS', 'PASTA DE DENTE', 'REPELENTE', 'AMACIANTE', 'INSETICIDA', 'LIMPADOR MULTIUSO', 'LIMPADOR PERFUMADO', 'REMOVEDOR', 'TALCO', 'SNACKS', 'SALGADINHOS DE MILHO', 'RODO', 'RICOTA', 'REPELENTE', 'REFRIGERANTE COLA', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PASTA DE DENTE', 'GRANOLA', 'FRALDA', 'FIO DENTAL', 'ESCOVA DE DENTE', 'DOCE', 'DESINFETANTE', 'CREME', 'CAFE', 'BIFE DE COXAO MOLE', 'BANANA', 'AMACIANTE']",2019-02-01,278,M,Casado ou União Estável,2,B,2019-02
2522,340,2019-02-01,33,31,"['AZEITONA', 'CEBOLA', 'COXA E SOBRECOXA DE FRANGO', 'FEIJAO', 'LEITE', 'MACARRAO', 'OVOS', 'PRESUNTO COZIDO', 'SARDINHA', 'UVA', 'REFRIGERANTE LIMaO', 'CREME', 'FIXADOR', 'HASTES FLEXIVEIS', 'LIMPADOR PERFUMADO', 'Sem Nome', 'REMOVEDOR', 'ALIMENTO PARA PASSARO', 'VASSOURA', 'SABAO', 'RICOTA', 'PRESUNTO COZIDO', 'PASTA DE DENTE', 'ODORIZADOR', 'HASTES FLEXIVEIS', 'FIXADOR', 'FIO DENTAL', 'DANETTE', 'CEBOLA', 'BANANA', 'AZEITONA']",2019-02-01,339,M,Separado,4,B,2019-02
2599,52,2019-02-01,21,21,"['KETCHUP', 'MACARRAO', 'REPELENTE', 'SHAMPOO', 'AGUA SANITARIA', 'TIRA LIMO', 'RACAO SECA PARA GATOS', 'UVA', 'REQUEIJAO', 'REMOVEDOR', 'REFRIGERANTE GUARANA', 'PROTETOR SOLAR', 'LEITE CONDENSADO', 'HASTES FLEXIVEIS', 'COXA E SOBRECOXA DE FRANGO', 'COPA SUINA', 'CENOURA', 'BROCOLIS', 'BANANA', 'AZEITE', 'ARROZ']",2019-02-01,51,F,Casado ou União Estável,0,A,2019-02
2668,574,2019-02-01,34,29,"['CHUPETA', 'BANANA', 'FEIJAO', 'MAMAO', 'QUEIJO DE CABRA', 'SALGADINHO', 'SALGADINHOS DE MILHO', 'FIO DENTAL', 'FIXADOR', 'LENCO UMEDECIDO', 'TINTURAS', 'LIMPADOR MULTIUSO', 'LUSTRA MOVEIS', 'Sem Nome', 'TIRA MANCHA', 'RACAO UMIDA PARA CAES', 'RACAO UMIDA PARA GATOS', 'VASSOURA', 'SNACKS', 'SALGADINHOS DE MILHO', 'SABAO EM PO', 'RACAO SECA PARA GATOS', 'QUEIJO MUSSARELA', 'PRESERVATIVO', 'MACARRAO', 'HIDRATANTE', 'FRALDA', 'CREME', 'CONDICIONADOR']",2019-02-01,573,F,Divorciado,2,B,2019-02
2757,328,2019-02-01,21,21,"['ALHO', 'ARROZ', 'CAFE', 'DANETTE', 'LATA DE ERVILHA', 'LIMAO', 'MACARRAO', 'MAMAO', 'MANGA', 'PAPINHA INFANTIL', 'PATE', 'REQUEIJAO', 'REFRIGERANTE OUTROS', 'TIRA LIMO', 'RACAO SECA PARA CAES', 'REFRIGERANTE LIMaO', 'RACAO UMIDA PARA GATOS', 'PROTETOR SOLAR', 'PASTA DE DENTE', 'CENOURA', 'BISCOITO']",2019-02-01,327,M,Divorciado,0,B,2019-02
2830,466,2019-02-01,30,26,"['BISCOITO', 'CEBOLA', 'COPA SUINA', 'HAMBUGUER', 'LATA DE MILHO', 'LIMAO', 'MACARRAO INSTANTANEO', 'MAMAO', 'PATE', 'REQUEIJAO', 'LENCO UMEDECIDO', 'REMOVEDOR', 'SABAO', 'REPELENTE', 'REFRIGERANTE COLA', 'RACAO SECA PARA GATOS', 'PALMITO', 'MOLHO BARBECUE', 'MAMAO PAPAYA', 'LEITE CONDENSADO', 'HIDRATANTE', 'GRANOLA', 'FRALDA', 'COXA E SOBRECOXA DE FRANGO', 'CORACAO DE FRANGO', 'AMACIANTE']",2019-02-01,465,F,Casado ou União Estável,0,C,2019-02
2880,296,2019-02-01,55,50,"['ABACAXI', 'AZEITONA', 'CAFE', 'CEBOLA', 'DANETTE', 'FEIJAO', 'LEITE', 'PALMITO', 'PATE', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'QUEIJO MUSSARELA', 'SNACKS', 'ENERGETICO', 'CONDICIONADOR', 'FIXADOR', 'FRALDA', 'GEL', 'PASTA DE DENTE', 'TALCO', 'INSETICIDA', 'LIMPADOR PERFUMADO', 'LUSTRA MOVEIS', 'RODO', 'TIRA LIMO', 'RACAO SECA PARA GATOS', 'TIRA LIMO', 'SABAO EM PO', 'RICOTA', 'REQUEIJAO', 'RACAO UMIDA PARA GATOS', 'QUEIJO MUSSARELA', 'ODORIZADOR', 'MORDEDOR', 'MANGA', 'MAMAO', 'MACARRAO', 'LIMPA VIDROS', 'LATA DE ERVILHA', 'INSETICIDA', 'ENXAGUANTE BUCAL', 'CORACAO DE FRANGO', 'CHUPETA', 'CHA', 'CENOURA', 'BISCOITO', 'BIFE DE COXAO MOLE', 'BANANA', 'AZEITE', 'ALMONDEGA']",2019-02-01,295,F,Casado ou União Estável,3,B,2019-02
2950,149,2019-02-01,25,25,"['ARROZ', 'BATATA DOCE', 'COPA SUINA', 'PRESUNTO COZIDO', 'ABSORVENTE', 'FIXADOR', 'HASTES FLEXIVEIS', 'PROTETOR SOLAR', 'SABONETE', 'SABAO EM PO', 'TIRA LIMO', 'RACAO SECA PARA CAES', 'RACAO SECA PARA CAES', 'QUEIJO DE CABRA', 'PASTA DE DENTE', 'OVOS', 'MORTADELA', 'MOLHO BARBECUE', 'LIMAO', 'GRANOLA', 'FRALDA', 'FILE DE PEIXE', 'FEIJAO', 'ENERGETICO', 'DANETTE']",2019-02-01,148,M,Casado ou União Estável,3,A,2019-02
2995,406,2019-02-01,71,58,"['MORDEDOR', 'AZEITE', 'BATATA DOCE', 'CENOURA', 'CHA', 'DOCE', 'FEIJAO', 'LATA DE ERVILHA', 'LATA DE MILHO', 'PATE', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'REFRIGERANTE LIMaO', 'CONDICIONADOR', 'FIXADOR', 'MODELADOR', 'PAPEL HIGIENICO', 'PASTA DE DENTE', 'PRESERVATIVO', 'DETERGENTE', 'INSETICIDA', 'LIMPA VIDROS', 'ALIMENTO PARA PASSARO', 'RACAO SECA PARA CAES', 'RACAO UMIDA PARA CAES', 'RACAO UMIDA PARA GATOS', 'TOMATE', 'TINTURAS', 'SHAMPOO', 'SARDINHA', 'SALGADINHOS DE MILHO', 'SABONETE', 'SABAO EM PO', 'REPELENTE', 'REMOVEDOR', 'REFRIGERANTE OUTROS', 'REFRIGERANTE GUARANA', 'RACAO UMIDA PARA GATOS', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA GATOS', 'PROTETOR SOLAR', 'PRESERVATIVO', 'PAO DE FORMA', 'MOLHO BARBECUE', 'MAMAO PAPAYA', 'LIMPADOR PERFUMADO', 'LENCO UMEDECIDO', 'LEITE', 'LATA DE ERVILHA', 'FRALDA', 'FIXADOR', 'FIO DENTAL', 'FILE DE PEIXE', 'FEIJAO', 'DOCE', 'COGUMELOS', 'BALDE', 'AZEITE']",2019-02-01,405,M,Divorciado,4,C,2019-02
3076,458,2019-02-01,71,65,"['CHUPETA', 'ACHOCOLATADO', 'ALMONDEGA', 'ARROZ', 'BATATA', 'BATATA DOCE', 'BIFE DE COXAO MOLE', 'BROCOLIS', 'COGUMELOS', 'DOCE', 'FILE DE PEIXE', 'LIMAO', 'LINGUICA', 'MACARRAO INSTANTANEO', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'QUEIJO MUSSARELA', 'REQUEIJAO', 'SALGADINHO', 'SNACKS', 'TOMATE', 'CREME', 'FRALDA', 'GEL', 'PRESERVATIVO', 'REPELENTE', 'BALDE', 'LIMPADOR PERFUMADO', 'Sem Nome', 'RODO', 'ALIMENTO PARA PASSARO', 'RACAO UMIDA PARA GATOS', 'TIRA MANCHA', 'SABAO EM PO', 'SABAO', 'RODO', 'REFRIGERANTE LARANJA', 'REFRIGERANTE COLA', 'QUEIJO DE CABRA', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'PASTA DE DENTE', 'PAPINHA INFANTIL', 'PAO DE FORMA', 'OVOS', 'MAMAO', 'MACARRAO INSTANTANEO', 'LINGUICA', 'LIMAO', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'LATA DE MILHO', 'HASTES FLEXIVEIS', 'GEL', 'FRALDA', 'ESCOVA DE DENTE', 'ENXAGUANTE BUCAL', 'COXA E SOBRECOXA DE FRANGO', 'COGUMELOS', 'CHUPETA', 'CERA', 'BATATA DOCE', 'BANANA', 'ARROZ INTEGRAL']",2019-02-01,457,F,Separado,4,C,2019-02
3157,776,2019-02-01,48,45,"['BATATA', 'COGUMELOS', 'COPA SUINA', 'FEIJAO', 'LATA DE ERVILHA', 'LINGUICA', 'MAMAO PAPAYA', 'MORTADELA', 'OVOS', 'QUEIJO DE CABRA', 'SALGADINHO', 'UVA', 'FIXADOR', 'HASTES FLEXIVEIS', 'PAPEL HIGIENICO', 'AGUA SANITARIA', 'ALCOOL', 'INSETICIDA', 'ODORIZADOR', 'REMOVEDOR', 'RODO', 'TIRA MANCHA', 'RACAO SECA PARA GATOS', 'RACAO UMIDA PARA GATOS', 'REFRIGERANTE LIMaO', 'REFRIGERANTE GUARANA', 'REFRIGERANTE COLA', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PRESERVATIVO', 'PAPINHA INFANTIL', 'LINGUICA', 'LIMPADOR PERFUMADO', 'LIMPADOR MULTIUSO', 'LIMPA VIDROS', 'LENCO UMEDECIDO', 'LATA DE ERVILHA', 'IOGURTE', 'INSETICIDA', 'GRANOLA', 'CORACAO DE FRANGO', 'COGUMELOS', 'BROCOLIS', 'BIFE DE COXAO MOLE', 'BATATA']",2019-02-01,775,F,Divorciado,0,B,2019-02
3220,746,2019-02-01,81,69,"['ABACAXI', 'ACHOCOLATADO', 'BANANA', 'BATATA', 'CAFE', 'CEBOLA', 'DANETTE', 'FILE DE PEIXE', 'HAMBUGUER', 'LATA DE ERVILHA', 'MACARRAO', 'MOLHO BARBECUE', 'PAO DE FORMA', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'QUEIJO MUSSARELA', 'SNACKS', 'TOMATE', 'UVA', 'REFRIGERANTE GUARANA', 'CONDICIONADOR', 'FRALDA', 'GEL', 'HIDRATANTE', 'MODELADOR', 'PROTETOR SOLAR', 'SHAMPOO', 'TALCO', 'BALDE', 'LUSTRA MOVEIS', 'RODO', 'SABAO EM PO', 'ALIMENTO PARA PASSARO', 'UVA', 'TOMATE', 'SABAO', 'REFRIGERANTE LARANJA', 'RACAO SECA PARA GATOS', 'QUEIJO MUSSARELA', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'PAPEL HIGIENICO', 'MORTADELA', 'MAMAO PAPAYA', 'MACARRAO INSTANTANEO', 'LUSTRA MOVEIS', 'LIMPADOR PERFUMADO', 'LENCO UMEDECIDO', 'LEITE CONDENSADO', 'HAMBUGUER', 'GRANOLA', 'GEL', 'FIO DENTAL', 'FEIJAO', 'ENXAGUANTE BUCAL', 'DETERGENTE', 'DESINFETANTE', 'CHA', 'CENOURA', 'CAFE', 'BISCOITO', 'BIFE DE COXAO MOLE', 'BATATA', 'BALDE', 'AZEITONA', 'ARROZ', 'AMACIANTE']",2019-02-01,745,M,Separado,0,C,2019-02
3305,45,2019-02-01,36,33,"['BANANA', 'BATATA DOCE', 'CAFE', 'CORACAO DE FRANGO', 'DANETTE', 'FEIJAO', 'LINGUICA', 'OVOS', 'PAPINHA INFANTIL', 'TOMATE', 'PASTA DE DENTE', 'TINTURAS', 'AGUA SANITARIA', 'AMACIANTE', 'CERA', 'ODORIZADOR', 'RACAO UMIDA PARA GATOS', 'TALCO', 'SARDINHA', 'SABONETE', 'RICOTA', 'REQUEIJAO', 'REFRIGERANTE OUTROS', 'REFRIGERANTE COLA', 'PATE', 'PAO DE FORMA', 'LIMPADOR MULTIUSO', 'LATA DE MILHO', 'LATA DE ERVILHA', 'IOGURTE', 'HIDRATANTE', 'BATATA', 'AZEITE']",2019-02-01,44,M,Divorciado,0,A,2019-02
3395,798,2019-02-01,42,38,"['ABACAXI', 'ALMONDEGA', 'ARROZ', 'ARROZ INTEGRAL', 'AZEITONA', 'BIFE DE COXAO MOLE', 'COPA SUINA', 'FILE DE PEIXE', 'KETCHUP', 'MACARRAO INSTANTANEO', 'QUEIJO MUSSARELA', 'REQUEIJAO', 'SARDINHA', 'CREME', 'PAPEL HIGIENICO', 'AMACIANTE', 'DETERGENTE', 'ODORIZADOR', 'Sem Nome', 'REMOVEDOR', 'RACAO UMIDA PARA GATOS', 'SALGADINHO', 'REFRIGERANTE LIMaO', 'RACAO SECA PARA CAES', 'PATE', 'PAPEL HIGIENICO', 'PALMITO', 'ODORIZADOR', 'MAMAO', 'MACARRAO INSTANTANEO', 'LIMAO', 'HAMBUGUER', 'FRALDA', 'DESINFETANTE', 'CORACAO DE FRANGO', 'BIFE DE COXAO MOLE', 'BATATA', 'AMACIANTE']",2019-02-01,797,M,Viúvo,2,B,2019-02
3444,709,2019-02-01,78,63,"['MORDEDOR', 'ABACAXI', 'ATUM', 'AZEITE', 'BANANA', 'BATATA', 'BISCOITO', 'CAFE', 'COXA E SOBRECOXA DE FRANGO', 'FILE DE PEIXE', 'GRANOLA', 'LEITE CONDENSADO', 'LIMAO', 'MANGA', 'OVOS', 'PAO DE FORMA', 'PRESUNTO COZIDO', 'REQUEIJAO', 'RICOTA', 'SALGADINHO', 'UVA', 'REFRIGERANTE COLA', 'CREME', 'ENXAGUANTE BUCAL', 'ESCOVA DE DENTE', 'FRALDA', 'HIDRATANTE', 'MODELADOR', 'SABONETE', 'TINTURAS', 'INSETICIDA', 'LIMPADOR MULTIUSO', 'LUSTRA MOVEIS', 'Sem Nome', 'SABAO EM PO', 'TIRA LIMO', 'TIRA MANCHA', 'VASSOURA', 'TOMATE', 'TIRA MANCHA', 'SALGADINHOS DE MILHO', 'REQUEIJAO', 'REFRIGERANTE LIMaO', 'REFRIGERANTE LARANJA', 'RACAO SECA PARA CAES', 'PROTETOR SOLAR', 'PRESERVATIVO', 'OVOS', 'MANGA', 'MACARRAO', 'LIMPADOR PERFUMADO', 'LENCO UMEDECIDO', 'KETCHUP', 'FILE DE PEIXE', 'ENERGETICO', 'DOCE', 'DANETTE', 'CREME', 'COGUMELOS', 'CERA', 'CAFE', 'AZEITONA', 'ALMONDEGA']",2019-02-01,708,F,Separado,0,B,2019-02
3461,796,2019-02-01,89,76,"['ACHOCOLATADO', 'BANANA', 'CAFE', 'CEBOLA', 'COGUMELOS', 'CORACAO DE FRANGO', 'DOCE', 'FEIJAO', 'LATA DE MILHO', 'LEITE CONDENSADO', 'MAMAO PAPAYA', 'PAPINHA INFANTIL', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'QUEIJO DE CABRA', 'SALGADINHOS DE MILHO', 'REFRIGERANTE GUARANA', 'REFRIGERANTE LIMaO', 'ABSORVENTE', 'CONDICIONADOR', 'CREME', 'ESCOVA DE DENTE', 'FIXADOR', 'FRALDA', 'GEL', 'HIDRATANTE', 'SABONETE', 'TALCO', 'AMACIANTE', 'CERA', 'LIMPA VIDROS', 'LIMPADOR PERFUMADO', 'REMOVEDOR', 'TIRA MANCHA', 'RACAO UMIDA PARA GATOS', 'TOMATE', 'TIRA MANCHA', 'SHAMPOO', 'SALGADINHO', 'RODO', 'REMOVEDOR', 'REFRIGERANTE LARANJA', 'REFRIGERANTE GUARANA', 'RACAO UMIDA PARA GATOS', 'RACAO UMIDA PARA CAES', 'RACAO SECA PARA CAES', 'QUEIJO DE CABRA', 'PROTETOR SOLAR', 'PRESUNTO COZIDO', 'PASTA DE DENTE', 'PAO DE FORMA', 'ODORIZADOR', 'MORDEDOR', 'MOLHO BARBECUE', 'LUSTRA MOVEIS', 'LIMPADOR PERFUMADO', 'LENCO UMEDECIDO', 'INSETICIDA', 'GEL', 'FILE DE PEIXE', 'ENXAGUANTE BUCAL', 'DOCE', 'DETERGENTE', 'DESINFETANTE', 'DESENGORDURANTE', 'CORACAO DE FRANGO', 'COPA SUINA', 'CONDICIONADOR', 'CHUPETA', 'CEBOLA', 'CAFE', 'BATATA DOCE', 'BANANA', 'BALDE', 'ATUM', 'AMACIANTE']",2019-02-01,795,M,Divorciado,3,B,2019-02
3523,878,2019-02-01,15,15,"['BIFE DE COXAO MOLE', 'CEBOLA', 'IOGURTE', 'MAMAO PAPAYA', 'MOLHO BARBECUE', 'QUEIJO MUSSARELA', 'FIXADOR', 'MODELADOR', 'REPELENTE', 'DESENGORDURANTE', 'SABAO', 'REFRIGERANTE COLA', 'MORDEDOR', 'LIMAO', 'LENCO UMEDECIDO']",2019-02-01,877,F,Solteiro,3,C,2019-02
3561,888,2019-02-01,37,33,"['CHUPETA', 'BATATA DOCE', 'CENOURA', 'COGUMELOS', 'DOCE', 'PAO DE FORMA', 'SARDINHA', 'ENERGETICO', 'FIO DENTAL', 'LENCO UMEDECIDO', 'AMACIANTE', 'DESENGORDURANTE', 'ODORIZADOR', 'SABAO EM PO', 'TINTURAS', 'REQUEIJAO', 'REFRIGERANTE LARANJA', 'RACAO SECA PARA GATOS', 'RACAO SECA PARA CAES', 'PRESUNTO COZIDO', 'PAPINHA INFANTIL', 'MOLHO BARBECUE', 'MODELADOR', 'MAMAO', 'LIMAO', 'LENCO UMEDECIDO', 'IOGURTE', 'GEL', 'ENERGETICO', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'BANANA', 'ARROZ']",2019-02-01,887,F,Solteiro,2,B,2019-02
3634,246,2019-02-01,53,49,"['ACHOCOLATADO', 'BISCOITO', 'CEBOLA', 'CHA', 'DANETTE', 'FILE DE PEIXE', 'LATA DE ERVILHA', 'LINGUICA', 'MAMAO PAPAYA', 'QUEIJO MUSSARELA', 'SALGADINHOS DE MILHO', 'TOMATE', 'REFRIGERANTE LIMaO', 'FIXADOR', 'FRALDA', 'GEL', 'LENCO UMEDECIDO', 'PRESERVATIVO', 'PROTETOR SOLAR', 'DETERGENTE', 'LIMPA VIDROS', 'LIMPADOR PERFUMADO', 'SABAO', 'RACAO SECA PARA CAES', 'UVA', 'TIRA LIMO', 'SALGADINHOS DE MILHO', 'SABAO EM PO', 'SABAO', 'RICOTA', 'REPELENTE', 'REFRIGERANTE LARANJA', 'RACAO UMIDA PARA GATOS', 'RACAO UMIDA PARA CAES', 'LIMAO', 'LEITE CONDENSADO', 'HASTES FLEXIVEIS', 'FRALDA', 'FIXADOR', 'FIO DENTAL', 'ESCOVA DE DENTE', 'DOCE', 'DESENGORDURANTE', 'CREME', 'CHA', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'AZEITONA', 'ARROZ INTEGRAL']",2019-02-01,245,M,Divorciado,2,B,2019-02
3689,433,2019-02-01,54,50,"['ARROZ', 'BIFE DE COXAO MOLE', 'BISCOITO', 'BROCOLIS', 'CENOURA', 'LATA DE MILHO', 'LEITE CONDENSADO', 'LIMAO', 'PALMITO', 'QUEIJO DE CABRA', 'SNACKS', 'REFRIGERANTE GUARANA', 'CREME', 'FIO DENTAL', 'FRALDA', 'GEL', 'PRESERVATIVO', 'REPELENTE', 'SABONETE', 'SHAMPOO', 'AMACIANTE', 'DESENGORDURANTE', 'INSETICIDA', 'LIMPA VIDROS', 'REMOVEDOR', 'TIRA LIMO', 'TIRA MANCHA', 'TIRA LIMO', 'RACAO UMIDA PARA GATOS', 'QUEIJO DE CABRA', 'PRESUNTO COZIDO', 'PRESUNTO COZIDO', 'PRESERVATIVO', 'MORTADELA', 'LIMPADOR MULTIUSO', 'HIDRATANTE', 'FIXADOR', 'FILE DE PEIXE', 'DOCE', 'DESINFETANTE', 'CORACAO DE FRANGO', 'CONDICIONADOR', 'CHUPETA', 'CENOURA', 'CEBOLA', 'BISCOITO', 'BIFE DE COXAO MOLE', 'BATATA DOCE', 'AZEITONA', 'AMACIANTE']",2019-02-01,432,M,Separado,3,B,2019-02
